InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,ProductName,liked
536537,22801,48,8,12/1/2010 13:51,3.75,40,6,ANTIQUE GLASS PEDESTAL BOWL,1
536537,22781,295,2,12/1/2010 13:51,7.65,40,6,GUMBALL MAGAZINE RACK,1
536538,21466,541,1,12/1/2010 13:54,3.75,24,6,RED FLOWER CROCHET FOOD COVER,1
536538,21467,135,1,12/1/2010 13:54,3.75,24,6,CHERRY CROCHET FOOD COVER,1
536538,21471,694,1,12/1/2010 13:54,3.75,24,6,STRAWBERRY RAFFIA FOOD COVER,1
536538,21469,515,1,12/1/2010 13:54,3.75,24,6,POLKA DOT RAFFIA FOOD COVER,1
536538,21523,210,1,12/1/2010 13:54,7.95,24,6,DOORMAT FANCY FONT HOME SWEET HOME,1
536538,48129,216,1,12/1/2010 13:54,7.95,24,6,DOORMAT TOPIARY,1
536538,21524,215,1,12/1/2010 13:54,7.95,24,6,DOORMAT SPOTTY HOME SWEET HOME,1
536538,22791,702,12,12/1/2010 13:54,1.25,24,6,T-LIGHT GLASS FLUTED ANTIQUE,1
536538,84949,659,6,12/1/2010 13:54,1.65,24,6,SILVER HANGING T-LIGHT HOLDER,1
536538,22086,467,5,12/1/2010 13:54,2.95,24,6,PAPER CHAIN KIT 50'S CHRISTMAS ,1
536538,22910,470,5,12/1/2010 13:54,2.95,24,6,PAPER CHAIN KIT VINTAGE CHRISTMAS,1
536538,22457,424,2,12/1/2010 13:54,2.95,24,6,NATURAL SLATE HEART CHALKBOARD ,1
536538,21690,657,4,12/1/2010 13:54,3.75,24,6,SILVER  CANDLEPOT JARDIN ,1
536538,22752,614,2,12/1/2010 13:54,8.5,24,6,SET 7 BABUSHKA NESTING BOXES,1
536538,37343,516,6,12/1/2010 13:54,1.65,24,6,POLKADOT MUG PINK ,1
536538,22088,465,1,12/1/2010 13:54,2.95,24,6,PAPER BUNTING COLOURED LACE,1
536538,22195,374,5,12/1/2010 13:54,1.65,24,6,LARGE HEART MEASURING SPOONS,1
536538,22470,316,2,12/1/2010 13:54,2.95,24,6,HEART OF WICKER LARGE,1
536538,22469,317,8,12/1/2010 13:54,1.65,24,6,HEART OF WICKER SMALL,1
536538,22173,404,2,12/1/2010 13:54,2.95,24,6,METAL 4 HOOK HANGER FRENCH CHATEAU,1
536538,22584,452,2,12/1/2010 13:54,2.55,24,6,PACK OF 6 PANNETONE GIFT BOXES,1
536538,22583,451,2,12/1/2010 13:54,2.55,24,6,PACK OF 6 HANDBAG GIFT BOXES,1
536538,21143,47,3,12/1/2010 13:54,1.95,24,6,ANTIQUE GLASS HEART DECORATION ,1
536538,84944,635,2,12/1/2010 13:54,4.25,24,6,SET OF 6 KASHMIR FOLKART BAUBLES,1
536538,22601,163,10,12/1/2010 13:54,0.85,24,6,CHRISTMAS RETROSPOT ANGEL WOOD,1
536538,22603,165,10,12/1/2010 13:54,0.85,24,6,CHRISTMAS RETROSPOT TREE WOOD,1
536538,22600,164,10,12/1/2010 13:54,0.85,24,6,CHRISTMAS RETROSPOT STAR WOOD,1
536538,22574,319,10,12/1/2010 13:54,0.85,24,6,HEART WOODEN CHRISTMAS DECORATION,1
536538,22573,688,10,12/1/2010 13:54,0.85,24,6,STAR WOODEN CHRISTMAS DECORATION,1
536538,85199L,373,10,12/1/2010 13:54,0.65,24,6,LARGE HANGING IVORY & RED WOOD BIRD,1
536538,85199S,672,10,12/1/2010 13:54,0.42,24,6,SMALL HANGING IVORY/RED WOOD BIRD,1
536539,22969,329,12,12/1/2010 14:03,1.45,31,6,HOMEMADE JAM SCENTED CANDLES,1
536539,72741,284,18,12/1/2010 14:03,1.45,31,6,GRAND CHOCOLATECANDLE,1
536539,37495,232,4,12/1/2010 14:03,3.75,31,6,FAIRY CAKE BIRTHDAY CANDLE SET,1
536539,22807,639,6,12/1/2010 14:03,2.95,31,6,SET OF 6 T-LIGHTS TOADSTOOLS,1
536539,22171,11,2,12/1/2010 14:03,8.5,31,6,3 HOOK PHOTO SHELF ANTIQUE WHITE,1
536539,82486,759,2,12/1/2010 14:03,7.95,31,6,WOOD S/3 CABINET ANT WHITE FINISH,1
536539,22173,404,8,12/1/2010 14:03,2.95,31,6,METAL 4 HOOK HANGER FRENCH CHATEAU,1
536539,85067,193,1,12/1/2010 14:03,18.95,31,6,CREAM SWEETHEART WALL CABINET,1
536539,48184,208,2,12/1/2010 14:03,7.95,31,6,DOORMAT ENGLISH ROSE ,1
536539,48138,217,2,12/1/2010 14:03,7.95,31,6,DOORMAT UNION FLAG,1
536539,48129,216,2,12/1/2010 14:03,7.95,31,6,DOORMAT TOPIARY,1
536539,21625,741,3,12/1/2010 14:03,6.95,31,6,VINTAGE UNION JACK APRON,1
536539,22326,597,6,12/1/2010 14:03,2.95,31,6,ROUND SNACK BOXES SET OF4 WOODLAND ,1
536539,22423,564,2,12/1/2010 14:03,12.75,31,6,REGENCY CAKESTAND 3 TIER,1
536539,21743,687,6,12/1/2010 14:03,2.95,31,6,STAR PORTABLE TABLE LIGHT ,1
536539,22557,513,12,12/1/2010 14:03,1.65,31,6,PLASTERS IN TIN VINTAGE PAISLEY ,1
536539,22554,514,12,12/1/2010 14:03,1.65,31,6,PLASTERS IN TIN WOODLAND ANIMALS,1
536539,85019A,588,4,12/1/2010 14:03,4.25,31,6,ROMANTIC IMAGES NOTEBOOK SET,1
536539,85019C,195,3,12/1/2010 14:03,4.25,31,6,CURIOUS  IMAGES NOTEBOOK SET,1
536539,20902,736,2,12/1/2010 14:03,6.35,31,6,VINTAGE KEEPSAKE BOX PARIS DAYS,1
536539,21429,542,8,12/1/2010 14:03,1.65,31,6,RED GINGHAM ROSE JEWELLERY BOX,1
536539,22867,299,12,12/1/2010 14:03,2.1,31,6,HAND WARMER BIRD DESIGN,1
536539,22632,302,12,12/1/2010 14:03,2.1,31,6,HAND WARMER RED RETROSPOT,1
536539,84030E,230,4,12/1/2010 14:03,4.25,31,6,ENGLISH ROSE HOT WATER BOTTLE,1
536539,22114,332,4,12/1/2010 14:03,3.95,31,6,HOT WATER BOTTLE TEA AND SYMPATHY,1
536539,21481,239,6,12/1/2010 14:03,2.95,31,6,FAWN BLUE HOT WATER BOTTLE,1
536539,22379,533,5,12/1/2010 14:03,2.1,31,6,RECYCLING BAG RETROSPOT ,1
536540,22968,591,4,12/1/2010 14:05,9.95,28,1,ROSE COTTAGE KEEPSAKE BOX ,1
536540,85071A,81,6,12/1/2010 14:05,2.95,28,1,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1
536540,85071C,132,6,12/1/2010 14:05,2.55,28,1,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1
536540,22355,134,50,12/1/2010 14:05,0.85,28,1,CHARLOTTE BAG SUKI DESIGN,1
536540,21579,380,6,12/1/2010 14:05,2.25,28,1,LOLITA  DESIGN  COTTON TOTE BAG,1
536540,21576,378,6,12/1/2010 14:05,2.25,28,1,LETS GO SHOPPING COTTON TOTE BAG,1
536540,22147,243,12,12/1/2010 14:05,1.45,28,1,FELTCRAFT BUTTERFLY HEARTS,1
536540,22150,13,12,12/1/2010 14:05,1.95,28,1,3 STRIPEY MICE FELTCRAFT,1
536540,22492,416,36,12/1/2010 14:05,0.65,28,1,MINI PAINT SET VINTAGE ,1
536540,22493,460,24,12/1/2010 14:05,1.65,28,1,PAINT YOUR OWN CANVAS SET,1
536540,21833,112,12,12/1/2010 14:05,1.69,28,1,CAMOUFLAGE LED TORCH,1
536540,85135B,84,2,12/1/2010 14:05,7.95,28,1,BLUE DRAGONFLY HELICOPTER,1
536540,85136A,773,2,12/1/2010 14:05,7.95,28,1,YELLOW SHARK HELICOPTER,1
536540,85136C,558,2,12/1/2010 14:05,7.95,28,1,RED SHARK HELICOPTER,1
536540,21055,711,4,12/1/2010 14:05,8.95,28,1,TOOL BOX SOFT TOY ,1
536540,21056,204,4,12/1/2010 14:05,8.95,28,1,DOCTOR'S BAG SOFT TOY,1
536540,21889,761,24,12/1/2010 14:05,1.25,28,1,WOODEN BOX OF DOMINOES,1
536540,21891,717,12,12/1/2010 14:05,1.25,28,1,TRADITIONAL WOODEN SKIPPING ROPE,1
536540,22622,102,6,12/1/2010 14:05,9.95,28,1,BOX OF VINTAGE ALPHABET BLOCKS,1
536540,C2,123,1,12/1/2010 14:05,50.0,28,1,CARRIAGE,1
536541,21915,534,12,12/1/2010 14:05,1.25,28,1,RED  HARMONICA IN BOX ,1
536542,22382,388,10,12/1/2010 14:11,1.65,47,6,LUNCH BAG SPACEBOY DESIGN ,1
536542,20727,383,10,12/1/2010 14:11,1.65,47,6,LUNCH BAG  BLACK SKULL.,1
536542,22383,389,20,12/1/2010 14:11,1.65,47,6,LUNCH BAG SUKI  DESIGN ,1
536542,22386,354,30,12/1/2010 14:11,1.95,47,6,JUMBO BAG PINK POLKADOT,1
536542,85099B,356,40,12/1/2010 14:11,1.95,47,6,JUMBO BAG RED RETROSPOT,1
536542,22379,533,20,12/1/2010 14:11,2.1,47,6,RECYCLING BAG RETROSPOT ,1
536542,20712,360,20,12/1/2010 14:11,1.95,47,6,JUMBO BAG WOODLAND ANIMALS,1
536542,85099F,358,30,12/1/2010 14:11,1.95,47,6,JUMBO BAG STRAWBERRY,1
536542,85099C,350,20,12/1/2010 14:11,1.95,47,6,JUMBO  BAG BAROQUE BLACK WHITE,1
536542,21930,362,20,12/1/2010 14:11,1.95,47,6,JUMBO STORAGE BAG SKULLS,1
536542,21928,357,20,12/1/2010 14:11,1.95,47,6,JUMBO BAG SCANDINAVIAN PAISLEY,1
536542,22411,361,30,12/1/2010 14:11,1.95,47,6,JUMBO SHOPPER VINTAGE RED PAISLEY,1
536542,21931,363,40,12/1/2010 14:11,1.95,47,6,JUMBO STORAGE BAG SUKI,1
536542,20711,359,20,12/1/2010 14:11,1.95,47,6,JUMBO BAG TOYS ,1
536542,20713,353,30,12/1/2010 14:11,1.95,47,6,JUMBO BAG OWLS,1
536542,85123A,748,32,12/1/2010 14:11,2.95,47,6,WHITE HANGING HEART T-LIGHT HOLDER,1
C536543,22632,302,-1,12/1/2010 14:30,2.1,58,6,HAND WARMER RED RETROSPOT,0
C536543,22355,134,-2,12/1/2010 14:30,0.85,58,6,CHARLOTTE BAG SUKI DESIGN,0
